stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
857,453,"MIDDLEGROUND & FOREST HILL APTS NB",,31.984277,-81.162076,,,,,,2
858,454,"MIDDLEGROUND & MOHAWK NB",,31.985823,-81.160455,,,,,,2
859,455,"MIDDLEGROUND & DUTCHTOWN NB",,31.987985,-81.158288,,,,,,2
860,456,"MIDDLEGROUND & SAN ANTON NB",,31.989682,-81.156876,,,,,,2
861,457,"MIDDLEGROUND & FOREST RIDGE NB",,31.991416,-81.155517,,,,,,2
862,458,"MIDDLEGROUND & 10403 NB",,31.994901,-81.151565,,,,,,2
864,460,"MIDDLEGROUND & M VILLAGE NB",,31.998297,-81.146966,,,,,,2
865,461,"MIDDLEGROUND & WOODHOUSE NB",,32.000829,-81.144755,,,,,,2
866,462,"MONTGOMERY CROSS & INDIGO EB",,32.002376,-81.140206,,,,,,2
867,463,"MONTGOMERY CROSS & CROSS RD VILL EB",,32.001955,-81.138355,,,,,,2
868,464,"MONTGOMERY CROSS & 307 EB",,32.000693,-81.133027,,,,,,2
869,465,"MONTGOMERY CROSS & JW VILLAS EB",,32.000370,-81.131623,,,,,,2
870,466,"MONTGOMERY CROSS & MEADOWS EB",,32.000218,-81.131065,,,,,,2
871,467,"MONTGOMERY CROSS & ABERCORN EB",,31.999386,-81.128058,,,,,,2
872,468,"MONTGOMERY CROSS & K-MART EB",,31.998919,-81.125773,,,,,,2
873,469,"MONTGOMERY CROSS & RED LOBSTER EB",,31.998579,-81.124210,,,,,,2
875,470,"MONTGOMERY CROSS & ARROW EB",,31.997719,-81.120041,,,,,,2
876,471,"MONTGOMERY CROSS & ATWOOD EB",,31.997450,-81.119063,,,,,,2
877,472,"HODGSON MEMORIAL & FAIRMONT NB",,31.997210,-81.114789,,,,,,2
878,473,"HODGSON MEMORIAL",,32.001501,-81.113206,,,,,,2
879,474,"HODGSON MEMORIAL & MALL BLVD NB",,32.002632,-81.112271,,,,,,2
880,475,"HODGSON MEMORIAL & EISENHOWER SB",,32.008639,-81.109357,,,,,,2
881,476,"EISENHOWER & COMMERCIAL EB",,32.008243,-81.107382,,,,,,2
882,477,"EISENHOWER & 401 EISENHOWER EB",,32.007365,-81.103841,,,,,,2
883,478,"EISENHOWER & WATERS EB",,32.006773,-81.101597,,,,,,2
887,488,"MONTGOMERY CROSS & LABERTA EB",,31.992323,-81.098550,,,,,,2
888,489,"MONTGOMERY CROSS & CRESTHILL EB",,31.991669,-81.095850,,,,,,2
889,491,"MONTGOMERY CROSS & SALLIE MOOD EB",,31.990350,-81.090533,,,,,,2
890,492,"MONTGOMERY CROSS & LAKE MAYER EB",,31.990279,-81.087790,,,,,,2
891,493,"ABERCORN & LIBERTY SB",,32.074140,-81.091319,,,,,,2
892,495,"ABERCORN & JONES SB",,32.071906,-81.092159,,,,,,2
893,496,"ABERCORN & WAYNE SB",,32.070827,-81.093000,,,,,,2
894,497,"ABERCORN & HUNTINGDON SB",,32.068707,-81.093387,,,,,,2
895,498,"ABERCORN & HALL SB",,32.067687,-81.093744,,,,,,2
896,499,"ABERCORN & BOLTON SB",,32.065865,-81.094414,,,,,,2
897,50,"HWY 21 & CROSSGATE WB",,32.147333,-81.178045,,,,,,2
898,500,"ABERCORN & PARK SB",,32.064205,-81.095073,,,,,,2
899,502,"ABERCORN & 33rd SB",,32.059789,-81.096711,,,,,,2
900,503,"ABERCORN & 35th SB",,32.058147,-81.097317,,,,,,2
901,504,"ABERCORN & 37th SB",,32.056540,-81.097870,,,,,,2
902,505,"ABERCORN & 39th SB",,32.054925,-81.098444,,,,,,2
903,509,"ABERCORN & WASHINGTON SB",,32.048875,-81.100814,,,,,,2
904,511,"ABERCORN & 51st SB",,32.045940,-81.101856,,,,,,2
905,512,"ABERCORN & 54th SB",,32.043687,-81.102664,,,,,,2
906,514,"ABERCORN & COLUMBUS SB",,32.039361,-81.104226,,,,,,2
907,516,"ABERCORN & 63rd SB",,32.035483,-81.105671,,,,,,2
908,517,"ABERCORN & 65th SB",,32.033492,-81.106444,,,,,,2
909,518,"ABERCORN & JEWISH EDUCATION ALLIANCE SB",,32.030663,-81.107424,,,,,,2
910,519,"ABERCORN & DERENNE SB",,32.028320,-81.108253,,,,,,2
911,520,"ABERCORN &  5501 SB",,32.026651,-81.108858,,,,,,2
912,522,"ABERCORN & HOMEWOOD SUITES SB",,32.021947,-81.110611,,,,,,2
913,523,"ABERCORN & LEE SB",,32.019964,-81.111270,,,,,,2
914,524,"ABERCORN & JACKSON SB",,32.017136,-81.112236,,,,,,2
915,526,"ABERCORN & SAVANNAH DODGE",,32.012756,-81.113691,,,,,,2
916,527,"ABERCORN & EISENHOWER SB",,32.009964,-81.114636,,,,,,2
917,529,"OGLETHORPE MALL & SEARS AUTO CENTER",,32.000592,-81.119692,,,,,,2
919,530,"ABERCORN & HAVERTY'S SB",,32.003310,-81.123139,,,,,,2
920,531,"ABERCORN & FAIRMONT SB",,32.002366,-81.125180,,,,,,2
921,533,"ABERCORN & CHRYSLER JEEP DODGE SB",,31.998470,-81.127708,,,,,,2
922,534,"ABERCORN & LEWIS SB",,31.993963,-81.129268,,,,,,2
923,535,"ABERCORN & TELEVISION SB",,31.991638,-81.130075,,,,,,2
924,537,"ABERCORN & WILSHIRE SB",,31.983666,-81.132822,,,,,,2
925,538,"ABERCORN & POST OFFICE SB",,31.981646,-81.133703,,,,,,2
926,539,"ABERCORN & PLANTATION OAKS SB",,31.980017,-81.135642,,,,,,2
928,541,"ABERCORN & DEERFIELD SB",,31.980141,-81.143471,,,,,,2
929,542,"ABERCORN & LARGO SB",,31.981592,-81.148501,,,,,,2
930,543,"ABERCORN & PIZZA HUT SB",,31.982192,-81.150479,,,,,,2
931,545,"MERCY & WILLIS NB",,31.984049,-81.152543,,,,,,2
932,546,"ABERCORN & MERCY SB",,31.982935,-81.153010,,,,,,2
933,548,"ABERCORN & ARTS SB",,31.982642,-81.161259,,,,,,2
934,549,"ABERCORN & SAVANNAH CROSSING CTR.",,31.981039,-81.167073,,,,,,2
935,555,"APACHE & MALL ENTRANCE SB",,31.982735,-81.168499,,,,,,2
936,556,"ABERCORN & ARMSTRONG CENTER NB",,31.980788,-81.167816,,,,,,2
937,559,"ABERCORN & STAPLES NB",,31.982362,-81.151702,,,,,,2
938,560,"ABERCORN & LARGO NB",,31.981305,-81.148331,,,,,,2
939,561,"ABERCORN & DEERFIELD NB",,31.979989,-81.143865,,,,,,2
940,562,"ABERCORN & DANA AVE",,31.979066,-81.140451,,,,,,2
941,563,"ABERCORN & EDGEWATER TERRACE NB",,31.979446,-81.136285,,,,,,2
942,564,"ABERCORN & WILSHIRE NB",,31.983415,-81.132716,,,,,,2
943,566,"ABERCORN & TELEVISION NB",,31.991324,-81.129947,,,,,,2
944,567,"ABERCORN & LEWIS NB",,31.994825,-81.128769,,,,,,2
945,568,"ABERCORN & MONTGOMERY CROSS NB",,31.999215,-81.127209,,,,,,2
946,569,"ABERCORN & FAIRMONT NB",,32.001010,-81.126338,,,,,,2
947,571,"ABERCORN & WHITE BLUFF NB",,32.003517,-81.121300,,,,,,2
948,572,"MALL BOULEVARD & KROGER WB",,32.003655,-81.112920,,,,,,2
949,573,"MALL BLVD & ABERCORN WB",,32.004821,-81.114335,,,,,,2
950,574,"ABERCORN & ECHOLS NB",,32.007639,-81.115283,,,,,,2
951,575,"ABERCORN & EISENHOWER NB",,32.010700,-81.114179,,,,,,2
952,576,"ABERCORN & STEHPHENSON NB",,32.013456,-81.113234,,,,,,2
953,578,"ABERCORN & JANET SB",,32.023348,-81.110176,,,,,,2
954,579,"ABERCORN & LEE NB",,32.019380,-81.111280,,,,,,2
955,580,"ABERCORN & HOMEWOOD SUITES NB",,32.021579,-81.110568,,,,,,2
956,581,"ABERCORN & TWELVE OAKS",,32.023689,-81.109835,,,,,,2
957,582,"ABERCORN & BUCKINGHAM",,32.025726,-81.108986,,,,,,2
958,584,"ABERCORN & BRANDYWINE NB",,32.029075,-81.107743,,,,,,2
959,586,"ABERCORN & 65th NB",,32.033311,-81.106213,,,,,,2
960,587,"ABERCORN & 62nd NB",,32.036444,-81.105065,,,,,,2
961,589,"ABERCORN & COLUMBUS NB",,32.039154,-81.104077,,,,,,2
962,590,"ABERCORN & 56th NB",,32.041842,-81.103070,,,,,,2
963,591,"ABERCORN & 54th NB",,32.043563,-81.102487,,,,,,2
964,592,"ABERCORN & 51st NB",,32.045389,-81.101778,,,,,,2
965,593,"ABERCORN & 49th NB",,32.047267,-81.101139,,,,,,2
966,594,"ABERCORN & WASHINGTON NB",,32.048749,-81.100665,,,,,,2
967,596,"ABERCORN & VICTORY NB",,32.051873,-81.099528,,,,,,2
968,598,"ABERCORN & 39th NB",,32.054803,-81.098409,,,,,,2
969,599,"ABERCORN & 37th NB",,32.056441,-81.097870,,,,,,2
970,600,"ABERCORN & 35th NB",,32.057715,-81.097366,,,,,,2
971,602,"ABERCORN & ANDERSON NB",,32.061871,-81.095903,,,,,,2
972,603,"ABERCORN & PARK NB",,32.064223,-81.095020,,,,,,2
973,604,"ABERCORN & BOLTON NB",,32.065856,-81.094371,,,,,,2
974,605,"ABERCORN & HALL NB",,32.067568,-81.093716,,,,,,2
975,606,"ABERCORN & HUNTINGDON NB",,32.068574,-81.093332,,,,,,2
976,608,"ABERCORN & WAYNE NB",,32.070583,-81.092138,,,,,,2
977,609,"ABERCORN & JONES NB",,32.071861,-81.092127,,,,,,2
978,610,"ABERCORN & MACON NB",,32.072802,-81.091372,,,,,,2
979,611,"ABERCORN & LIBERTY NB",,32.073961,-81.091314,,,,,,2
980,613,"ST JOSEPHS HOSPITAL MAIN ENTRANCE",,31.985960,-81.154002,,,,,,2
982,617,"CANDLER HOSPITAL",,32.028665,-81.100328,,,,,,2
983,619,"WHEATON &  WATERS EB",,32.064566,-81.078940,,,,,,2
984,620,"GWINNETT & PENNSYLVANIA EB",,32.057763,-81.061765,,,,,,2
985,622,"GREGORY & RIVERVIEW EB",,32.062993,-81.045323,,,,,,2
986,625,"ISLAND TOWNE CENTRE",,32.042802,-81.007445,,,,,,2
987,626,"ISLANDS EXP & BARLEY WB",,32.047084,-81.007675,,,,,,2
988,627,"GREGORY & RIVERVIEW SB",,32.063100,-81.044930,,,,,,2
989,628,"PENNSYLVANIA & GWINNETT SB",,32.057808,-81.061691,,,,,,2
990,629,"WHEATON & WATERS WB",,32.064817,-81.079057,,,,,,2
992,631,"OGLETHORPE & ABERCORN EB",,32.076160,-81.090298,,,,,,2
993,633,"OGLETHORPE & PRICE EB",,32.075379,-81.087307,,,,,,2
994,634,"OGLETHORPE & E BROAD EB",,32.074898,-81.085804,,,,,,2
995,635,"LIBERTY & E BROAD EB",,32.072696,-81.086125,,,,,,2
996,636,"LIBERTY & RANDOLPH EB",,32.072264,-81.084762,,,,,,2
997,637,"WHEATON @ FAMILY DOLLAR",,32.071265,-81.083318,,,,,,2
998,638,"WHEATON & HITCH EB",,32.070435,-81.082687,,,,,,2
1000,640,"WHEATON & HARMON EB",,32.067079,-81.080615,,,,,,2
1001,641,"WHEATON & BLACKSHEAR COMM CTR EB",,32.065340,-81.079508,,,,,,2
1002,642,"WHEATON & LIVE OAK EB",,32.063041,-81.077887,,,,,,2
1003,643,"WHEATON & CEDAR EB",,32.062188,-81.076535,,,,,,2
1004,644,"WHEATON & ASH EB",,32.061694,-81.074652,,,,,,2
1005,646,"GWINNETT & SKIDAWAY EB",,32.060151,-81.069193,,,,,,2
1006,647,"GWINNETT & GOEBEL EB",,32.059576,-81.067501,,,,,,2
1007,648,"GWINNETT & FOREST EB",,32.058948,-81.065819,,,,,,2
1009,650,"GWINNETT & WYOMING EB",,32.057431,-81.060371,,,,,,2
1010,651,"GWINNETT & TREAT EB",,32.056847,-81.057988,,,,,,2
1011,653,"TREAT & MISSISSIPPI SB",,32.054281,-81.058499,,,,,,2
1012,655,"MISSISSIPPI & GEORGIA EB",,32.053760,-81.056552,,,,,,2
1013,656,"GEORGIA & FLORIDA SB",,32.052602,-81.056627,,,,,,2
1014,657,"GEORGIA & NEW YORK SB",,32.051579,-81.056850,,,,,,2
1016,660,"GEORGIA & TENNESSEE SB",,32.049560,-81.057319,,,,,,2
1017,663,"BONATURE & SIEM WB",,32.046976,-81.060554,,,,,,2
1018,665,"36th & SKIDAWAY WB",,32.047927,-81.064277,,,,,,2
1019,666,"PENNSYLVANIA & TENNESSEE NB",,32.050880,-81.064011,,,,,,2
1020,667,"PENNSYLVANIA & ALABAMA NB",,32.052172,-81.063585,,,,,,2
1021,668,"PENNSYLVANIA & LOUISIANA NB",,32.054138,-81.062894,,,,,,2
1022,669,"PENNSYLVANIA & KINZIE NB",,32.055520,-81.062415,,,,,,2
1023,670,"PENNSYLVANIA & GWINNETT NB",,32.057539,-81.061744,,,,,,2
1024,671,"PENNSYLVANIA & EDGELAWN NB",,32.060599,-81.060637,,,,,,2
1025,672,"PENNSYLVANIA & ELGIN NB",,32.062250,-81.059998,,,,,,2
1026,673,"PENNSYLVANIA & DUVAL NB",,32.063525,-81.059540,,,,,,2
1027,674,"CAPITAL & PENNSYLVANIA EB",,32.064889,-81.058519,,,,,,2
1028,675,"CAPITAL & NEVADA EB",,32.064476,-81.056944,,,,,,2
1029,676,"CAPITAL & OREGON EB",,32.063757,-81.054230,,,,,,2
1030,677,"CAPITAL & PRESIDENTIAL PLAZA EB",,32.063129,-81.051868,,,,,,2
1031,678,"CAPITAL & GREGORY NB",,32.063855,-81.050782,,,,,,2
1032,679,"GREGORY & ESTUS EB",,32.063693,-81.047164,,,,,,2
1033,68,"HWY 21 & DEAN FOREST WB",,32.125476,-81.169374,,,,,,2
1034,680,"RIVERVIEW & CAUSTON BLUFF NB",,32.064761,-81.045152,,,,,,2
1035,681,"RIVERVIEW & ISLANDS EXP NB",,32.066259,-81.044418,,,,,,2
1036,682,"ISLANDS EXP & RUN POINT EB",,32.065684,-81.041119,,,,,,2
1037,683,"ISLANDS EXP & JOHN WESLEY EB",,32.065154,-81.038437,,,,,,2
1038,684,"ISLANDS EXP & WOODHULL EB",,32.063824,-81.033553,,,,,,2
1039,685,"ISLANDS EXP & BARLEY EB",,32.052607,-81.014396,,,,,,2
1041,689,"ISLANDS EXP & E PINES WB",,32.055354,-81.017288,,,,,,2
1042,690,"ISLANDS EXP & FRANK SPENCE WB",,32.058201,-81.021478,,,,,,2
1043,691,"ISLANDS EXP & CAUSTON HARBOR WB",,32.063635,-81.032659,,,,,,2
1044,692,"ISLANDS EXP & ELBA ISLAND WB",,32.065729,-81.040395,,,,,,2
1045,693,"RIVERVIEW & ISLANDS EXP SB",,32.066143,-81.044545,,,,,,2
1046,695,"GREGORY & ESTUS WB",,32.063648,-81.046887,,,,,,2
1047,696,"RIVERVIEW & CAPITAL WB",,32.064340,-81.050452,,,,,,2
1048,697,"CAPITAL & GREGORY SB",,32.063676,-81.050931,,,,,,2
1049,698,"CAPITAL & PRESIDENTIAL PLAZA WB",,32.063192,-81.052017,,,,,,2
1050,699,"CAPITAL & OREGON WB",,32.063829,-81.054368,,,,,,2
1051,700,"CAPITAL & NEVADA WB",,32.064413,-81.056561,,,,,,2
1052,701,"CAPITAL & PENNSYLVANIA WB",,32.064960,-81.058668,,,,,,2
1053,702,"PENNSYLVANIA & DUVAL SB",,32.063857,-81.059455,,,,,,2
1054,703,"PENNSYLVANIA & ELGIN SB",,32.062627,-81.059902,,,,,,2
1055,705,"PENNSYLVANIA & CRESCENT SB",,32.059747,-81.060978,,,,,,2
1056,706,"GWINNETT & VINSON WB",,32.057988,-81.062755,,,,,,2
1057,709,"GWINNETT & GOEBEL WB",,32.059478,-81.067064,,,,,,2
1059,710,"GWINNETT & SKIDAWAY WB",,32.060241,-81.069384,,,,,,2
1060,711,"WHEATON & BEE WB",,32.061300,-81.072555,,,,,,2
1061,712,"WHEATON & HELMKEN WB",,32.061650,-81.074268,,,,,,2
1062,713,"WHEATON & CEDAR WB",,32.062080,-81.076216,,,,,,2
1063,714,"WHEATON & LIVE OAK WB",,32.062852,-81.077578,,,,,,2
1064,715,"WHEATON & EDINBURGH WB",,32.066253,-81.079983,,,,,,2
1065,716,"WHEATON & HARMON WB",,32.067052,-81.080494,,,,,,2
1066,718,"WHEATON & HITCH WB",,32.069627,-81.082187,,,,,,2
1067,719,"WHEATON & FAMILY DOLLAR WB",,32.070309,-81.082602,,,,,,2
1069,721,"LIBERTY & E BROAD WB",,32.072822,-81.085923,,,,,,2
1070,722,"E BROAD & PERRY NB",,32.073603,-81.085987,,,,,,2
1071,723,"OGLETHORPE & PRICE WB",,32.075586,-81.087275,,,,,,2
1072,726,"OGLETHORPE & ABERCORN WB",,32.076366,-81.090266,,,,,,2
1073,728,"ABERCORN & ANDERSON SB",,32.061871,-81.095935,,,,,,2
1074,730,"DERENNE & WATERS EB",,32.024501,-81.094955,,,,,,2
1076,733,"DERENNE & WATERS WB",,32.024339,-81.094349,,,,,,2
1077,734,"OGLETHORPE & BARNARD WB",,32.077604,-81.095013,,,,,,2
1078,735,"DERENNE & LAROCHE EB",,32.017170,-81.066929,,,,,,2
1079,736,"ABERCORN & OGLETHORPE SB",,32.076075,-81.090618,,,,,,2
1080,737,"ABERCORN & HENRY SB",,32.062706,-81.095626,,,,,,2
1081,738,"40th & ABERCORN EB",,32.054189,-81.098433,,,,,,2
1082,739,"40th & HABERSHAM EB",,32.053660,-81.096581,,,,,,2
1083,741,"40th & E BROAD EB",,32.052879,-81.093708,,,,,,2
1084,742,"40th & REYNOLDS EB",,32.052592,-81.092665,,,,,,2
1085,743,"REYNOLDS & 41st SB",,32.051569,-81.092973,,,,,,2
1086,744,"REYNOLDS & VICTORY SB",,32.050582,-81.093356,,,,,,2
1087,745,"REYNOLDS & 45th SB",,32.048957,-81.093941,,,,,,2
1088,746,"REYNOLDS & WASHINGTON SB",,32.047764,-81.094366,,,,,,2
1089,747,"REYNOLDS & 49th SB",,32.046004,-81.095004,,,,,,2
1090,748,"REYNOLDS & 51st SB",,32.044452,-81.095568,,,,,,2
1091,749,"REYNOLDS & 53rd SB",,32.042989,-81.096099,,,,,,2
1093,750,"REYNOLDS & 55th SB",,32.041463,-81.096652,,,,,,2
1094,751,"REYNOLDS & 57st SB",,32.039659,-81.097311,,,,,,2
1095,752,"REYNOLDS & COLUMBUS SB",,32.037944,-81.097959,,,,,,2
1096,753,"REYNOLDS & LAFAYETTE SB",,32.036060,-81.098608,,,,,,2
1097,754,"REYNOLDS & 63rd SB",,32.034031,-81.099405,,,,,,2
1098,755,"REYNOLDS & 65th SB",,32.032047,-81.100117,,,,,,2
1099,756,"REYNOLDS & BRANDYWINE SB",,32.029974,-81.100807,,,,,,2
1101,759,"REYNOLDS & BRANDYWINE NB",,32.030332,-81.100628,,,,,,2
1102,76,"CROSSROADS & AIRWAYS SB",,32.139239,-81.233536,,,,,,2
1103,760,"REYNOLDS & 65th NB",,32.031554,-81.100191,,,,,,2
1104,762,"65th & PAULSEN EB",,32.030702,-81.096053,,,,,,2
1105,763,"PAULSEN & 67th SB",,32.029598,-81.096286,,,,,,2
1106,764,"PAULSEN & 69th SB",,32.028350,-81.096786,,,,,,2
1107,765,"PAULSEN & 72nd SB",,32.026519,-81.097519,,,,,,2
1108,768,"DERENNE & WOODLAND EB",,32.022303,-81.086914,,,,,,2
1109,770,"DERENNE & LATIMER EB",,32.020769,-81.080957,,,,,,2
1110,771,"DERENNE & MORGAN EB",,32.020302,-81.078958,,,,,,2
1111,772,"DERENNE & SKIDAWAY EB",,32.019396,-81.075427,,,,,,2
1112,773,"DERENNE & BARRY EB",,32.018651,-81.072597,,,,,,2
1113,774,"DERENNE & EMORY EB",,32.018113,-81.070598,,,,,,2
1114,776,"LAROCHE & JASMINE SB",,32.015447,-81.066131,,,,,,2
1116,778,"LAROCHE & RESIDENCE 5617 SB",,32.011614,-81.065068,,,,,,2
1117,779,"LAROCHE & MAJESTIC OAKS SB",,32.007342,-81.065621,,,,,,2
1118,781,"NOTTINGHAM & LAROCHE WB",,32.001275,-81.063952,,,,,,2
1119,784,"NOTTINGHAM & ROBIN HOOD WB",,31.999291,-81.071555,,,,,,2
1120,785,"BEAUMONT & HOWARD FOSS WB",,31.999148,-81.073746,,,,,,2
1121,786,"BEAUMONT & DAMASCUS WB",,31.999534,-81.075330,,,,,,2
1122,788,"SKIDAWAY & EISENBERG SB",,31.997281,-81.078094,,,,,,2
1123,789,"SCOTT & MEMORIAL STADIUM WB",,31.994525,-81.078977,,,,,,2
1124,79,"CROSSROADS & DOLLAR TREE WB",,32.153801,-81.221537,,,,,,2
1125,790,"SCOTT & VARNEDOE WB",,31.993888,-81.081114,,,,,,2
1126,791,"VARNEDOE & MONTGOMERY CROSS SB",,31.990849,-81.080931,,,,,,2
1132,799,"DERENNE & 2032 RES WB",,32.019638,-81.076245,,,,,,2
1133,800,"DERENNE & ALLEGHENY WB",,32.020114,-81.078086,,,,,,2
1134,801,"DERENNE & DERENNE CT WB",,32.020581,-81.080053,,,,,,2
1135,802,"DERENNE & JENKINS HIGH WB",,32.021325,-81.082946,,,,,,2
1136,803,"DERENNE & RANGER WB",,32.023290,-81.090871,,,,,,2
1137,804,"DERENNE & FREDERICK WB",,32.025084,-81.096562,,,,,,2
1138,805,"PAULSON & 71st NB",,32.026753,-81.097381,,,,,,2
1139,806,"PAULSON & 69th NB",,32.027991,-81.096882,,,,,,2
1140,807,"PAULSON & 67th NB",,32.029239,-81.096382,,,,,,2
1141,808,"65th & MEDICAL ARTS BLDG WB",,32.030810,-81.096329,,,,,,2
1142,809,"65th & ATLANTIC WB",,32.031231,-81.097978,,,,,,2
1143,810,"65th & REYNOLDS WB",,32.031756,-81.099864,,,,,,2
1144,811,"REYNOLDS & 63rd NB",,32.033564,-81.099490,,,,,,2
1145,812,"REYNOLDS & 61st NB",,32.035683,-81.098703,,,,,,2
1146,813,"REYNOLDS & COLUMBUS NB",,32.037437,-81.098000,,,,,,2
1147,814,"REYNOLDS & 57th NB",,32.039210,-81.097417,,,,,,2
1148,815,"REYNOLDS & 55th NB",,32.040996,-81.096758,,,,,,2
1149,816,"REYNOLDS & 53rd NB",,32.042531,-81.096216,,,,,,2
1150,817,"REYNOLDS & 51st NB",,32.044236,-81.095610,,,,,,2
1151,818,"REYNOLDS & 49th NB",,32.045529,-81.095142,,,,,,2
1152,819,"REYNOLDS & WASHINGTON NB",,32.047126,-81.094568,,,,,,2
1153,820,"REYNOLDS & 45th NB",,32.048742,-81.093984,,,,,,2
1154,821,"REYNOLDS & VICTORY NB",,32.050151,-81.093441,,,,,,2
1155,822,"REYNOLDS & 41st NB",,32.051210,-81.093080,,,,,,2
1156,823,"REYNOLDS & 40th NB",,32.052386,-81.092665,,,,,,2
1157,824,"40th & E BROAD WB",,32.052861,-81.093506,,,,,,2
1158,825,"40th & PRICE WB",,32.053396,-81.095384,,,,,,2
1159,826,"40th & HABERSHAM WB",,32.053633,-81.096411,,,,,,2
1160,828,"40th & ABERCORN WB",,32.054278,-81.098667,,,,,,2
1161,83,"HWY 21 & CAREY HILLIARDS SB",,32.125556,-81.169726,,,,,,2
1162,830,"W 51st & HOPKINS WB",,32.049857,-81.116679,,,,,,2
1163,831,"ANDERSON & ABERCORN EB",,32.061952,-81.096211,,,,,,2
1164,832,"37 & WATERS AVE EB",,32.052719,-81.084025,,,,,,2
1165,833,"VICTORY & SKIDAWAY EB",,32.040693,-81.063555,,,,,,2
1168,837,"37  & WAT WB",,32.052692,-81.083270,,,,,,2
1169,838,"MLK & HENRY SB",,32.064813,-81.103214,,,,,,2
1170,839,"OGEECHEE & LIBERTY PKWY WB",,32.055601,-81.134622,,,,,,2
1171,84,"AUGUSTA & BRAMPTON",,32.104689,-81.151196,,,,,,2
1172,840,"HENRY & ABERCORN WB",,32.062643,-81.095594,,,,,,2
1173,841,"DETENTION CENTER",,32.068575,-81.165985,,,,,,2
1174,842,"HIGHLAND WOODS",,32.033943,-81.253488,,,,,,2
1175,844,"SAVANNAH FESTIVAL",,32.001633,-81.283385,,,,,,2
1176,845,"AL HENDERSON & MUIRFIELD GOLF EB",,32.002648,-81.268001,,,,,,2
1177,846,"HOPKINS & AMARANTH NB",,32.051083,-81.116377,,,,,,2
1178,847,"HOPKINS & 45th NB",,32.054273,-81.115191,,,,,,2
1179,848,"HOPKINS & W VICTORY LN NB",,32.055467,-81.114766,,,,,,2
1180,849,"OGEECHEE & LIBERTY PKWY NB",,32.055511,-81.134813,,,,,,2
1181,85,"HWY 21 & MINUS SB",,32.103127,-81.149101,,,,,,2
1182,850,"HOPKINS & 49th NB",,32.051553,-81.116211,,,,,,2
1183,851,"MLK & HENRY NB",,32.064724,-81.103055,,,,,,2
1184,852,"HOPKINS & 41st NB",,32.057101,-81.114203,,,,,,2
1187,857,"OGEECHEE & 32nd NB",,32.063313,-81.107258,,,,,,2
1188,859,"ANDERSON & MLK EB",,32.063826,-81.103384,,,,,,2
1189,861,"ANDERSON & BARNARD EB",,32.063046,-81.100404,,,,,,2
1190,862,"ANDERSON & BULL EB",,32.062472,-81.098191,,,,,,2
1191,863,"ANDERSON & HABERSHAM EB",,32.061333,-81.093891,,,,,,2
1192,865,"PRICE & 32nd SB",,32.059699,-81.093403,,,,,,2
1193,867,"MLK & CHARLTON SB",,32.074848,-81.099451,,,,,,2
1195,869,"MLK & HALL SB",,32.070351,-81.101056,,,,,,2
1196,872,"MLK & PARK SB",,32.066303,-81.102608,,,,,,2
1197,874,"W ANDERSON & OGEECHEE WB",,32.064400,-81.105428,,,,,,2
1198,875,"PRICE & 36th SB",,32.056972,-81.094326,,,,,,2
1199,880,"37th & PRICE EB",,32.055635,-81.094145,,,,,,2
1200,885,"OGEECHEE & DAWES WB",,32.056691,-81.126578,,,,,,2
1201,887,"37th & E BROAD EB",,32.055348,-81.093134,,,,,,2
1202,888,"OGEECHEE & PLYMOUTH WB",,32.054809,-81.138292,,,,,,2
1203,889,"OGEECHEE & BUDGET INN WB",,32.053082,-81.144930,,,,,,2
1204,893,"OGEECHEE & GAMBLE WB",,32.051255,-81.152515,,,,,,2
1205,894,"OGEECHEE & TEDDER'S MOTEL WB",,32.050634,-81.155334,,,,,,2
1206,896,"OGEECHEE & CHATHAM PKWY WB",,32.048535,-81.164844,,,,,,2
1207,897,"CHATHAM PKWY & BUSINESS CTR NB",,32.051235,-81.166518,,,,,,2
1208,898,"37th & ATLANTIC EB",,32.054433,-81.089899,,,,,,2
1209,899,"CHATHAM PKWY & POLICE MEMORIAL NB",,32.057610,-81.163503,,,,,,2
1210,900,"37th & PAULSEN EB",,32.053769,-81.087558,,,,,,2
1211,901,"CARL GRIFFIN & RD TO DET CTR SB",,32.065128,-81.166555,,,,,,2
1212,903,"CHATHAM PKWY & POLICE MEMORIAL SB",,32.057780,-81.163322,,,,,,2
1213,905,"37th & CEDAR EB",,32.051822,-81.080227,,,,,,2
1214,906,"CARL GRIFFIN & RD TO DET CTR NB",,32.065604,-81.166300,,,,,,2
1215,907,"37th & ASH EB",,32.051347,-81.078397,,,,,,2
1216,908,"CHATHAM PKWY & MERSEY SB",,32.049432,-81.165973,,,,,,2
1217,911,"OGEECHEE & CHURCH WB",,32.047455,-81.169130,,,,,,2
1218,912,"OGEECHEE & PAWN SHOP WB",,32.046779,-81.171811,,,,,,2
1219,913,"OGEECHEE & RIDGE WB",,32.046140,-81.174523,,,,,,2
1220,914,"OGEECHEE & CHEVRON STA WB",,32.044932,-81.179501,,,,,,2
1221,915,"37th & BEE EB",,32.050557,-81.075396,,,,,,2
1222,916,"OGEECHEE & FALL WB",,32.043950,-81.183542,,,,,,2
